Rule class order,Rule set name,RuleType,row (within class),extra data,feast / season type,evening name,day name,Is Seasonal Time,ByDayOfWeek-RclYear,ByDayOfWeek-Weekday,ByDayOfMonth-Year,ByDayOfMonth-Month,ByDayOfMonth-Day,OT1,OT2a,OT2b,NT1,NT2,Morning apoc.,Morning OT,Morning OT alt,Morning NT,Morning NT alt,Evening apoc.,Evening OT,Evening OT alt,Evening NT,Evening NT alt.,Evening gospel for communion,M Psalm main,M Psalm optional,M Psalm alt.,M omitted if canticle,E Psalm main,E Psalm optional,E Psalm alt.,E omitted if canticle,RclTrack1-NameOverride,RclTrack1-FullNameOverride,RclTrack1-Note,RclTrack1-Other,RclTrack1-Apoc,RclTrack1-OT,RclTrack1-OT-alt,RclTrack1-Psalm,RclTrack1-Psalm-alt,RclTrack1-Canticle,RclTrack1-ApocCanticle,RclTrack1-NT,RclTrack1-NT-alt,RclTrack1-Gospel,RclTrack1-Gospel-alt,RclTrack2-NameOverride,RclTrack2-FullNameOverride,RclTrack2-Note,RclTrack2-Other,RclTrack2-Apoc,RclTrack2-OT,RclTrack2-OT-alt,RclTrack2-Psalm,RclTrack2-Psalm-alt,RclTrack2-Canticle,RclTrack2-Apoc-Canticle,RclTrack2-NT,RclTrack2-NT-alt,RclTrack2-Gospel,RclTrack2-Gospel-alt,RclTrack3-NameOverride,RclTrack3-FullNameOverride,RclTrack3-Note,RclTrack3-Other,RclTrack3-Apoc,RclTrack3-OT,RclTrack3-OT-alt,RclTrack3-Psalm,RclTrack3-Psalm-alt,RclTrack3-Canticle,RclTrack3-Apoc-Canticle,RclTrack3-NT,RclTrack3-NT-alt,RclTrack3-Gospel,RclTrack2-Gospel-alt
7,PalmSundayToPentecost,ByDayOfWeek,35,,Eastertide,,Week of 3rd Sunday of Easter,TRUE,,F,,,,"Exodus 28:1–4a,28:29–38",Deuteronomy 7:12–end,,Luke 2:1–20,Ephesians 3:1–13,,,,,,,,,,,,107,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,PalmSundayToPentecost,ByDayOfWeek,36,,Eastertide,,Week of 3rd Sunday of Easter,TRUE,,S,,,,Exodus 29:1–9,Deuteronomy 8,,Luke 2:21–40,Ephesians 3:14–end,,,,,,,,,,,,110,"108,111",,,27,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,PalmSundayToPentecost,ByDayOfWeek,37,,Eastertide,,4th Sunday of Easter,TRUE,A,Su,,,,,,,,,,Nehemiah 9:6-15 ,,1 Corinthians 10:1-13,,,Ezra 3:1-13,,Ephesians 2:11-22,,Luke 19:37-48,106:6-24,,,, 29:1-10,,,,,,The reading from Acts must be used as either the first or second reading.,,,Acts 2:42-47,,23,,,,1 Peter 2:19-25,,John 10:1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,PalmSundayToPentecost,ByDayOfWeek,38,,Eastertide,,4th Sunday of Easter,TRUE,B,Su,,,,,,,,,,Nehemiah 7:73b-8:12 ,,Luke 24:25-32,,,Exodus 16:4-15,,Revelation 2:12-17,,John 6:30-40,119:89-96,,,, 81:8-16,,,,,,The reading from Acts must be used as either the first or second reading.,,,Acts 4:5-12,,23,,,,1 John 3:16-24,,John 10:11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,PalmSundayToPentecost,ByDayOfWeek,39,,Eastertide,,4th Sunday of Easter,TRUE,C,Su,,,,,,,,,,1 Kings 17:17-24,,Luke 7:11-23,,,Isaiah 63:7-14,,Luke 24:36-49,,,146,,,,"113,114",,,,,,The reading from Acts must be used as either the first or second reading.,,,Acts 9:36-43,,23,,,,Revelation 7:9-17,,John 10:22-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,PalmSundayToPentecost,ByDayOfWeek,40,,Eastertide,,Week of 4th Sunday of Easter,TRUE,,M,,,,Exodus 32:1–14,Deuteronomy 9:1–21,,Luke 2:41–end,Ephesians 4:1–16,,,,,,,,,,,,103,,,,114,"112,113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,PalmSundayToPentecost,ByDayOfWeek,41,,Eastertide,,Week of 4th Sunday of Easter,TRUE,,T,,,,Exodus 32:15–34,Deuteronomy 9:23–10:5,,Luke 3:1–14,Ephesians 4:17–end,,,,,,,,,,,,139,,,,116,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,PalmSundayToPentecost,ByDayOfWeek,42,,Eastertide,,Week of 4th Sunday of Easter,TRUE,,W,,,,Exodus 33,Deuteronomy 10:12–end,,Luke 3:15–22,Ephesians 5:1–14,,,,,,,,,,,,135,,,,47,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,PalmSundayToPentecost,ByDayOfWeek,43,,Eastertide,,Week of 4th Sunday of Easter,TRUE,,Th,,,,"Exodus 34:1–10,34:27–end",Deuteronomy 11:8–end,,Luke 4:1–13,Ephesians 5:15–end,,,,,,,,,,,,118,,,,85,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,PalmSundayToPentecost,ByDayOfWeek,44,,Eastertide,,Week of 4th Sunday of Easter,TRUE,,F,,,,Exodus 35:20–36:7,Deuteronomy 12:1–14,,Luke 4:14–30,Ephesians 6:1–9,,,,,,,,,,,,33,,,,36,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,PalmSundayToPentecost,ByDayOfWeek,45,,Eastertide,,Week of 4th Sunday of Easter,TRUE,,S,,,,Exodus 40:17–end,Deuteronomy 15:1–18,,Luke 4:31–37,Ephesians 6:10–end,,,,,,,,,,,,34,,,,84,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,PalmSundayToPentecost,ByDayOfWeek,46,,Eastertide,,5th Sunday of Easter,TRUE,A,Su,,,,,,,,,,Ezekiel 37:1-12 ,,John 5:19-29,,,Zechariah 4:1-10 ,,Revelation 21:1-14,,"Luke 2:25-32,(33-38)",30,,,, 147:1-12 ,,,,,,The reading from Acts must be used as either the first or second reading.,,,Acts 7:55-60,,"31:1-5,15-16*",,,,1 Peter 2:2-10,,John 14:1-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,PalmSundayToPentecost,ByDayOfWeek,47,,Eastertide,,5th Sunday of Easter,TRUE,B,Su,,,,,,,,,2 Maccabees 7:7-14,Daniel 3:16-28,,Hebrews 11:32-12:2,,,Isaiah 60:1-14 ,,Revelation 3:1-13,,Mark 16:9-16,44:16-27 ,,,,96,,,,,,The reading from Acts must be used as either the first or second reading.,,,Acts 8:26-40,,22:25-31,,,,1 John 4:7-21 ,,John 15:1-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,PalmSundayToPentecost,ByDayOfWeek,48,,Eastertide,,5th Sunday of Easter,TRUE,C,Su,,,,,,,,,,2 Samuel 7:4-13,,"Acts 2:14a,22-32,(33-36)",,,"Daniel 6:(1-5),6-23",,Mark 15:46-16:8,,,16,,,,98,,,,,,The reading from Acts must be used as either the first or second reading.,,,Acts 11:1-18,,148*,,,,Revelation 21:1-6,,John 13:31-35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,PalmSundayToPentecost,ByDayOfWeek,49,,Eastertide,,Week of 5th Sunday of Easter,TRUE,,M,,,,"Numbers 9:15–end,10:33–end",Deuteronomy 16:1–20,,Luke 4:38–end,1 Peter 1:1–12,,,,,,,,,,,,145,,,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,PalmSundayToPentecost,ByDayOfWeek,50,,Eastertide,,Week of 5th Sunday of Easter,TRUE,,T,,,,Numbers 11:1–33,Deuteronomy 17:8–end,,Luke 5:1–11,1 Peter 1:13–end,,,,,,,,,,,,19,147:1-12,,,97,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,PalmSundayToPentecost,ByDayOfWeek,51,,Eastertide,,Week of 5th Sunday of Easter,TRUE,,W,,,,Numbers 12,Deuteronomy 18:9–end,,Luke 5:12–26,1 Peter 2:1–10,,,,,,,,,,,,30,147:13-end,,,99,"98,100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,PalmSundayToPentecost,ByDayOfWeek,52,,Eastertide,,Week of 5th Sunday of Easter,TRUE,,Th,,,,"Numbers 13:1–3,13:17–end",Deuteronomy 19,,Luke 5:27–end,1 Peter 2:11–end,,,,,,,,,,,,57,148,,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,PalmSundayToPentecost,ByDayOfWeek,53,,Eastertide,,Week of 5th Sunday of Easter,TRUE,,F,,,,Numbers 14:1–25,Deuteronomy 21:22–22:8,,Luke 6:1–11,1 Peter 3:1–12,,,,,,,,,,,,138,149,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,PalmSundayToPentecost,ByDayOfWeek,54,,Eastertide,,Week of 5th Sunday of Easter,TRUE,,S,,,,Numbers 14:26–end,Deuteronomy 24:5–end,,Luke 6:12–26,1 Peter 3:13–end,,,,,,,,,,,,146,150,,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,PalmSundayToPentecost,ByDayOfWeek,55,,Eastertide,,6th Sunday of Easter,TRUE,A,Su,,,,,,,,,,"Job 14:1-2,7-15,19:23-27a",,1 Thessalonians 4:13-18,,,Zechariah 8:1-13 ,,Revelation 21:22-22:5 ,,John 21:1-14,73:21-28,,,,"87,36:5-10",,,,,,The reading from Acts must be used as either the first or second reading.,,,Acts 17:22-31,,66:7-18 ,,,,1 Peter 3:13-22,,John 14:15-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,PalmSundayToPentecost,ByDayOfWeek,56,,Eastertide,,6th Sunday of Easter,TRUE,B,Su,,,,,,,,,,Ezekiel 47:1-12 ,,John 21:1-19,,,"Song of Solomon 4:16-5:2,8:6-7",,Revelation 3:14-22,,Luke 22:24-30,104:28-34,,,,45,,,,,,The reading from Acts must be used as either the first or second reading.,,,Acts 10:44-48 ,,98,,,,1 John 5:1-6 ,,John 15:9-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,PalmSundayToPentecost,ByDayOfWeek,57,,Eastertide,,6th Sunday of Easter,TRUE,C,Su,,,,,,,,,,"Genesis 1:26-28,(29-31)",,Colossians 3:1-11,,,Zephaniah 3:14-20,,"Matthew 28:1-10,16-20",,,40:1-9,,,,"126,127",,,,,,The reading from Acts must be used as either the first or second reading.,,,Acts 16:9-15,,67,,,,"Revelation 21:10,22-22:5",,John 14:23-29,John 5:1-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,PalmSundayToPentecost,ByDayOfWeek,58,,Eastertide,,Week of 6th Sunday of Easter,TRUE,,M,,,,Numbers 16:1–35,Deuteronomy 26,,Luke 6:27–38,1 Peter 4:1–11,,,,,,,,,,,,65,67,,,121,"122,123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,PalmSundayToPentecost,ByDayOfWeek,59,,Eastertide,,Week of 6th Sunday of Easter,TRUE,,T,,,,Numbers 16:36–end,Deuteronomy 28:1–14,,Luke 6:39–end,1 Peter 4:12–end,,,,,,,,,,,,126,"124,125,127",,,128,"129,130,131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,PalmSundayToPentecost,ByDayOfWeek,60,,Eastertide;EveningBeforePrincipalFeast;EveningBeforePrincipalHolyDay,Eve of Ascension Day,Week of 6th Sunday of Easter,TRUE,,W,,,,Numbers 17:1–11,Deuteronomy 28:58–end,,Luke 7:1–10,1 Peter 5,,,,,,,2 Samuel 23:1-5,,"Colossians 2:20-end,3:1-4",,,132,133,,,"15,24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,PalmSundayToPentecost,ByDayOfWeek,61,,PrincipalFeast;PrincipalHolyDay;Eastertide,,Ascension Day,TRUE,A,Th,,,,,,,,,,Isaiah 52:7-15,,"Hebrews 7:(11-25),26-28",,Song of the Three 29-37,2 Kings 2:1-15 ,,Revelation 5 ,,Mark 16:14-20 ,110,,,,8,,,,,,These readings can be used on the Sunday after Ascension day.,,,Acts 1:1-11,Daniel 7:9-14,47,93,,,Ephesians 1:15-23,Acts 1:1-11,Luke 24:44-53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,PalmSundayToPentecost,ByDayOfWeek,62,,PrincipalFeast;PrincipalHolyDay;Eastertide,,Ascension Day,TRUE,B,Th,,,,,,,,,,Isaiah 52:7-15,,"Hebrews 7:(11-25),26-28",,Song of the Three 29-37,2 Kings 2:1-15,,Revelation 5,,Matthew 28:16-20,110,,,,8,,,,,,These readings can be used on the Sunday after Ascension day.,,,Acts 1:1-11,Daniel 7:9-14,47,93,,,Ephesians 1:15-23,Acts 1:1-11,Luke 24:44-53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,PalmSundayToPentecost,ByDayOfWeek,63,,PrincipalFeast;PrincipalHolyDay;Eastertide,,Ascension Day,TRUE,C,Th,,,,,,,,,,Isaiah 52:7-15,,"Hebrews 7:(11-25),26-28",,Song of the Three 29-37,2 Kings 2:1-15 ,,Revelation 5,,Matthew 28:16-20,110,,,,8,,,,,,These readings can be used on the Sunday after Ascension day.,,,Acts 1:1-11,Daniel 7:9-14,47,93,,,Ephesians 1:15-23,Acts 1:1-11,Luke 24:44-53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,PalmSundayToPentecost,ByDayOfWeek,64,,Eastertide,,10 days between Ascension Day and Pentecost,TRUE,,F,,,,Numbers 20:1–13,Deuteronomy 29:2–15,,Luke 7:11–17,1 John 1:1–2:6,,,,,,,,,,,,81,20,,,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,PalmSundayToPentecost,ByDayOfWeek,65,,Eastertide,,10 days between Ascension Day and Pentecost,TRUE,,S,,,,Numbers 21:4–9,Deuteronomy 30,,Luke 7:18–35,1 John 2:7–17,,,,,,,,,,,,47,21,,,85,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,PalmSundayToPentecost,ByDayOfWeek,66,,Eastertide,,7th Sunday of Easter,TRUE,A,Su,,,,,,,,,,Isaiah 65:17-25,,Revelation 21:1-8,,,2 Samuel 23:1-5,,Ephesians 1:15-23,,Mark 16:14-20,104:26-35,,,,47,,,,,,,,,Acts 1:6-14,,"68:1-10,32-35*",,,,"1 Peter 4:12-14,5:6-11",,John 17:1-11,,Ascension,RCL (Readings from Ascension Day),,,,Acts 1:1-11,Daniel 7:9-14,47,93,,,Ephesians 1:15-23,Acts 1:1-11,Luke 24:44-53,,,,,,,,,,,,,,,,
7,PalmSundayToPentecost,ByDayOfWeek,67,,Eastertide,,7th Sunday of Easter,TRUE,B,Su,,,,,,,,,,Isaiah 14:3-15 ,,Revelation 14:1-13,,,Isaiah 61,,Luke 4:14-21,,,76,,,, 147:1-12,,,,,,,,,"Acts 1:15-17,21-26 ",,1,,,,1 John 5:9-13,,John 17:6-19,,Ascension,RCL (Readings from Ascension Day),,,,Acts 1:1-11,Daniel 7:9-14,47,93,,,Ephesians 1:15-23,Acts 1:1-11,Luke 24:44-53,,,,,,,,,,,,,,,,
7,PalmSundayToPentecost,ByDayOfWeek,68,,Eastertide,,7th Sunday of Easter,TRUE,C,Su,,,,,,,,,,Deuteronomy 34,,Luke 24:44-53,Acts 1:1-8,,Isaiah 44:1-8,,Ephesians 4:7-16,,Luke 24:44-53,99,,,, 68*,,,,,,,,,Acts 16:16-34,,97,,,,"Revelation 22:12-14,16-17,20-21",,John 17:20-26,,Ascension,RCL (Readings from Ascension Day),,,,Acts 1:1-11,Daniel 7:9-14,47,93,,,Ephesians 1:15-23,Acts 1:1-11,Luke 24:44-53,,,,,,,,,,,,,,,,
7,PalmSundayToPentecost,ByDayOfWeek,69,,Eastertide,,10 days between Ascension Day and Pentecost,TRUE,,M,,,,Numbers 22:1–35,Deuteronomy 31:1–13,,Luke 7:36–end,1 John 2:18–end,,,,,,,,,,,,93,"96,97",,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,PalmSundayToPentecost,ByDayOfWeek,70,,Eastertide,,10 days between Ascension Day and Pentecost,TRUE,,T,,,,Numbers 22:36–23:12,Deuteronomy 31:14–29,,Luke 8:1–15,1 John 3:1–10,,,,,,,,,,,,99,"98,100",,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,PalmSundayToPentecost,ByDayOfWeek,71,,Eastertide,,10 days between Ascension Day and Pentecost,TRUE,,W,,,,Numbers 23:13–end,Deuteronomy 31:30–32:14,,Luke 8:16–25,1 John 3:11–end,,,,,,,,,,,,29,2,,,46,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,PalmSundayToPentecost,ByDayOfWeek,72,,Eastertide,,10 days between Ascension Day and Pentecost,TRUE,,Th,,,,Numbers 24,Deuteronomy 32:15–47,,Luke 8:26–39,1 John 4:1–6,,,,,,,,,,,,24,72,,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,PalmSundayToPentecost,ByDayOfWeek,73,,Eastertide,,10 days between Ascension Day and Pentecost,TRUE,,F,,,,Numbers 27:12–end,Deuteronomy 33,,Luke 8:40–end,1 John 4:7–end,,,,,,,,,,,,28,30,,,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,PalmSundayToPentecost,ByDayOfWeek,74,,Eastertide;EveningBeforePrincipalFeast;EveningBeforePrincipalHolyDay,Eve of Pentecost,10 days between Ascension Day and Pentecost,TRUE,A,S,,,,Numbers 32:1–27,Deuteronomy 32:48–end; Deuteronomy 34,,Luke 9:1–17,1 John 5,,,,,,,"Deuteronomy 16:9-15",,John 15:26-16:15,,,43,42,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,PalmSundayToPentecost,ByDayOfWeek,75,,Eastertide;EveningBeforePrincipalFeast;EveningBeforePrincipalHolyDay,Eve of Pentecost,10 days between Ascension Day and Pentecost,TRUE,B,S,,,,Numbers 32:1–27,Deuteronomy 32:48–end; Deuteronomy 34,,Luke 9:1–17,1 John 5,,,,,,,"Deuteronomy 16:9-15",,John 7:37-39,,,43,42,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,PalmSundayToPentecost,ByDayOfWeek,76,,Eastertide;EveningBeforePrincipalFeast;EveningBeforePrincipalHolyDay,Eve of Pentecost,10 days between Ascension Day and Pentecost,TRUE,C,S,,,,Numbers 32:1–27,Deuteronomy 32:48–end; Deuteronomy 34,,Luke 9:1–17,1 John 5,,,,,,,"Deuteronomy 16:9-15",,John 7:37-39,,,43,42,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,PalmSundayToPentecost,ByDayOfWeek,77,,PrincipalFeast;PrincipalHolyDay;Eastertide,,Day of Pentecost,TRUE,A,Su,,,,,,,,,,Genesis 11:1-9 ,,Acts 10:34-48,,,Joel 2:21-32,,"Acts 2:14-21,(22-38)",,Luke 24:44-53,87,,,,"67,133",,,,,,The reading from Acts must be used as either the first or second reading.,,,Acts 2:1-21,Numbers 11:24-30,"104:26-36,37b*",,,,1 Corinthians 12:3b-13,Acts 2:1-21,John 20:19-23,John 7:37-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,PalmSundayToPentecost,ByDayOfWeek,78,,PrincipalFeast;PrincipalHolyDay;Eastertide,,Day of Pentecost,TRUE,B,Su,,,,,,,,,"Wisdom 7:15-23,(24-27) ",Isaiah 11:1-9,,1 Corinthians 12:4-13,,,Ezekiel 36:22-28 ,,Acts 2:22-38 ,,John 20:19-23,145,,,,139:1-11,"139:13-18,23-24",,,,,The reading from Acts must be used as either the first or second reading.,,,Acts 2:1-21,Ezekiel 37:1-14 ,"104:26-36,37b*",,,,Romans 8:22-27,Acts 2:1-21,"John 15:26-27,16:4b-15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,PalmSundayToPentecost,ByDayOfWeek,79,,PrincipalFeast;PrincipalHolyDay;Eastertide,,Day of Pentecost,TRUE,C,Su,,,,,,,,,Wisdom 9:9-17 ,Isaiah 40:12-23,,1 Corinthians 2:6-16,,,Exodus 33:7-20,,2 Corinthians 3:4-18,,John 16:4b-15,"36:5-10,150",,,,33:1-12,,,,,,The reading from Acts must be used as either the first or second reading.,,,Acts 2:1-21,Genesis 11:1-9,"104:26-36,37b*",,,,Romans 8:14-17,Acts 2:1-21,"John 14:8-17,(25-27)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,OrdinaryTimeAfterPentecost,ByDayOfWeek,1,,,,Week after Pentecost,FALSE,,M,,,,Joshua 1,2 Chronicles 17:1–12,Job 1,Luke 9:18–27,Romans 1:1–17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,OrdinaryTimeAfterPentecost,ByDayOfWeek,2,,,,Week after Pentecost,FALSE,,T,,,,Joshua 2,2 Chronicles 18:1–27,Job 2,Luke 9:28–36,Romans 1:18–end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,OrdinaryTimeAfterPentecost,ByDayOfWeek,3,,,,Week after Pentecost,FALSE,,W,,,,Joshua 3,2 Chronicles 18:28–end; 2 Chronicles 19,Job 3,Luke 9:37–50,Romans 2:1–16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,OrdinaryTimeAfterPentecost,ByDayOfWeek,4,,,,Week after Pentecost,FALSE,,Th,,,,Joshua 4:1–5:1,2 Chronicles 20:1–23,Job 4,Luke 9:51–end,Romans 2:17–end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,OrdinaryTimeAfterPentecost,ByDayOfWeek,5,,,,Week after Pentecost,FALSE,,F,,,,Joshua 5:2–end,2 Chronicles 22:10–end; 2 Chronicles 23,Job 5,Luke 10:1–16,Romans 3:1–20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,OrdinaryTimeAfterPentecost,ByDayOfWeek,6,,EveningBeforePrincipalFeast,Eve of Trinity Sunday,Week after Pentecost,FALSE,A,S,,,,Joshua 6:1–20,2 Chronicles 24:1–22,Job 6,Luke 10:17–24,Romans 3:21–end,,,,,,,Exodus 34:1-10,,Mark 1:1-13,,,,,,,"97,98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,OrdinaryTimeAfterPentecost,ByDayOfWeek,6,,EveningBeforePrincipalFeast,Eve of Trinity Sunday,Week after Pentecost,FALSE,B,S,,,,Joshua 6:1–20,2 Chronicles 24:1–22,Job 6,Luke 10:17–24,Romans 3:21–end,,,,,,,Isaiah 40:12-31,,Mark 1:1-13,,,,,,,"97,98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,OrdinaryTimeAfterPentecost,ByDayOfWeek,6,,EveningBeforePrincipalFeast,Eve of Trinity Sunday,Week after Pentecost,FALSE,C,S,,,,Joshua 6:1–20,2 Chronicles 24:1–22,Job 6,Luke 10:17–24,Romans 3:21–end,,,,,,,Isaiah 40:12-31,,Mark 1:1-13,,,,,,,"97,98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,OrdinaryTimeAfterPentecost,ByDayOfWeek,7,,PrincipalFeast,,Trinity Sunday,,A,Su,,,,,,,,,,"Exodus 3:1-6,13-15",,John 17:1-11,,,Isaiah 6:1-8,,John 16:5-15,,,86:8-13,,,,"93,150",,,,,,,,,"Isaiah 40:12-17,27-31",,8,,,,2 Corinthians 13:11-13,,Matthew 28:16-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,OrdinaryTimeAfterPentecost,ByDayOfWeek,7,,PrincipalFeast,,Trinity Sunday,,B,Su,,,,,,,,,,"Proverbs 8:1-4,22-31",,"2 Corinthians 13:(5-10),11-13",,,"Ezekiel 1:4-10,22-28a ",,Revelation 4 ,,Mark 1:1-13,33:1-12,,,,104:1-10,,,,,,,,,Isaiah 6:1-8,,29,,,,Romans 8:12-17,,John 3:1-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,OrdinaryTimeAfterPentecost,ByDayOfWeek,7,,PrincipalFeast,,Trinity Sunday,,C,Su,,,,,,,,,,Isaiah 6:1-8,,Revelation 4,,,Exodus 3:1-15,,John 3:1-17,,,29,,,,"73:1-3,16-28",,,,,,,,,"Proverbs 8:1-4,22-31",,8,,,,Romans 5:1-5,,John 16:12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,OrdinaryTimeAfterPentecost,ByDayOfWeek,8,,,,Week of Trinity Sunday,FALSE,,M,,,,Joshua 7:1–15,2 Chronicles 26:1–21,Job 7,Luke 10:25–37,Romans 4:1–12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,OrdinaryTimeAfterPentecost,ByDayOfWeek,9,,,,Week of Trinity Sunday,FALSE,,T,,,,Joshua 7:16–end,2 Chronicles 28,Job 8,Luke 10:38–end,Romans 4:13–end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,OrdinaryTimeAfterPentecost,ByDayOfWeek,10,,,,Week of Trinity Sunday,FALSE,,W,,,,Joshua 8:1–29,2 Chronicles 29:1–19,Job 9,Luke 11:1–13,Romans 5:1–11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,OrdinaryTimeAfterPentecost,ByDayOfWeek,11,,,,Week of Trinity Sunday,FALSE,,Th,,,,Joshua 8:30–end,2 Chronicles 29:20–end,Job 10,Luke 11:14–28,Romans 5:12–end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,OrdinaryTimeAfterPentecost,ByDayOfWeek,12,,,,Week of Trinity Sunday,FALSE,,F,,,,Joshua 9:3–26,2 Chronicles 30,Job 11,Luke 11:29–36,Romans 6:1–14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,OrdinaryTimeAfterPentecost,ByDayOfWeek,13,,,,Week of Trinity Sunday,FALSE,,S,,,,Joshua 10:1–15,2 Chronicles 32:1–22,Job 12,Luke 11:37–end,Romans 6:15–end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
